GeneName	condition
Muc4	GSE16879_Colon_Up_DEGs_CD
Muc4	GSE16879_Colon_Up_DEGs_UC
Muc5ac	GSE16879_Colon_Up_DEGs_UC
Muc5b	GSE16879_Colon_Up_DEGs_UC
Muc5b	GSE16879_Colon_Up_DEGs_CD
Muc6	GSE16879_Colon_Down_DEGs_UC
Mxi1	GSE16879_Colon_Down_DEGs_UC
Mxi1	GSE16879_Colon_Down_DEGs_CD
Mycbp2	GSE16879_Colon_Up_DEGs_UC
Mycbp2	GSE16879_Colon_Up_DEGs_CD
Myct1	GSE16879_Colon_Up_DEGs_UC
Mylip	GSE16879_Colon_Down_DEGs_UC
Mylk	GSE16879_Colon_Down_DEGs_UC
Myo1a	GSE16879_Colon_Down_DEGs_UC
Myo1b	GSE16879_Colon_Up_DEGs_UC
Myo1b	GSE16879_Colon_Up_DEGs_CD
Myo1d	GSE16879_Colon_Down_DEGs_UC
Myo1d	GSE16879_Colon_Down_DEGs_CD
Myo1f	GSE16879_Colon_Up_DEGs_UC
Myo5a	GSE16879_Colon_Up_DEGs_UC
Myo5a	GSE16879_Colon_Up_DEGs_CD
Mzb1	GSE16879_Colon_Up_DEGs_UC
Naaa	GSE16879_Colon_Down_DEGs_UC
Naaa	GSE16879_Colon_Down_DEGs_CD
Nabp1	GSE16879_Colon_Up_DEGs_UC
Nabp1	GSE16879_Colon_Up_DEGs_CD
Nampt	GSE16879_Colon_Up_DEGs_CD
Nampt	GSE16879_Colon_Up_DEGs_UC
Nap1l5	GSE16879_Colon_Up_DEGs_CD
Nap1l5	GSE16879_Colon_Up_DEGs_UC
Ncald	GSE16879_Colon_Up_DEGs_UC
Ncald	GSE16879_Colon_Up_DEGs_CD
Ncam1	GSE16879_Colon_Up_DEGs_UC
Ncaph	GSE16879_Colon_Up_DEGs_UC
Ncf1	GSE16879_Colon_Up_DEGs_CD
Ncf1	GSE16879_Colon_Up_DEGs_UC
Ncf2	GSE16879_Colon_Up_DEGs_UC
Ncf4	GSE16879_Colon_Up_DEGs_CD
Ncf4	GSE16879_Colon_Up_DEGs_UC
Nckap1l	GSE16879_Colon_Up_DEGs_UC
Ncoa3	GSE16879_Colon_Up_DEGs_UC
Ncoa7	GSE16879_Colon_Up_DEGs_UC
Ncoa7	GSE16879_Colon_Up_DEGs_CD
Nde1	GSE16879_Colon_Up_DEGs_UC
Ndrg2	GSE16879_Colon_Down_DEGs_UC
Ndst2	GSE16879_Colon_Up_DEGs_UC
Ndst2	GSE16879_Colon_Up_DEGs_CD
Ndufa10	GSE16879_Colon_Down_DEGs_UC
Nedd1	GSE16879_Colon_Up_DEGs_UC
Nedd4l	GSE16879_Colon_Down_DEGs_UC
Nedd9	GSE16879_Colon_Up_DEGs_UC
Nes	GSE16879_Colon_Up_DEGs_UC
Neu1	GSE16879_Colon_Down_DEGs_UC
Neu1	GSE16879_Colon_Down_DEGs_CD
Neurl1b	GSE16879_Colon_Down_DEGs_UC
Neurl1b	GSE16879_Colon_Down_DEGs_CD
Neurl2	GSE16879_Colon_Down_DEGs_UC
Neurl3	GSE16879_Colon_Down_DEGs_UC
Nfatc1	GSE16879_Colon_Up_DEGs_UC
Nfatc1	GSE16879_Colon_Up_DEGs_CD
Nfatc2	GSE16879_Colon_Up_DEGs_UC
Nfatc2	GSE16879_Colon_Up_DEGs_CD
Nfe2l3	GSE16879_Colon_Up_DEGs_CD
Nfib	GSE16879_Colon_Up_DEGs_CD
Nfib	GSE16879_Colon_Up_DEGs_UC
Nfkbid	GSE16879_Colon_Up_DEGs_UC
Nfkbil1	GSE16879_Colon_Up_DEGs_UC
Nfkbiz	GSE16879_Colon_Up_DEGs_CD
Nfkbiz	GSE16879_Colon_Up_DEGs_UC
Ngef	GSE16879_Colon_Down_DEGs_UC
Nhsl1	GSE16879_Colon_Down_DEGs_UC
Nhsl1	GSE16879_Colon_Down_DEGs_CD
Nhsl2	GSE16879_Colon_Up_DEGs_CD
Nhsl2	GSE16879_Colon_Up_DEGs_UC
Nipsnap3a	GSE16879_Colon_Down_DEGs_UC
Nipsnap3b	GSE16879_Colon_Down_DEGs_UC
Nit1	GSE16879_Colon_Down_DEGs_CD
Nit1	GSE16879_Colon_Down_DEGs_UC
Nkapl	GSE16879_Colon_Up_DEGs_UC
Nktr	GSE16879_Colon_Up_DEGs_CD
Nln	GSE16879_Colon_Down_DEGs_UC
Nlrc4	GSE16879_Colon_Up_DEGs_CD
Nlrc4	GSE16879_Colon_Up_DEGs_UC
Nlrc5	GSE16879_Colon_Up_DEGs_CD
Nlrp1a	GSE16879_Colon_Up_DEGs_UC
Nlrp1b	GSE16879_Colon_Up_DEGs_UC
Nlrp3	GSE16879_Colon_Up_DEGs_UC
Nmt2	GSE16879_Colon_Down_DEGs_UC
Nnmt	GSE16879_Colon_Up_DEGs_UC
Nobox	GSE16879_Colon_Down_DEGs_UC
Nod2	GSE16879_Colon_Up_DEGs_UC
Nol4l	GSE16879_Colon_Down_DEGs_UC
Nos2	GSE16879_Colon_Up_DEGs_CD
Nos2	GSE16879_Colon_Up_DEGs_UC
Nos3	GSE16879_Colon_Up_DEGs_UC
Nphp1	GSE16879_Colon_Up_DEGs_CD
Nphp1	GSE16879_Colon_Up_DEGs_UC
Npl	GSE16879_Colon_Up_DEGs_UC
Npl	GSE16879_Colon_Up_DEGs_CD
Nqo2	GSE16879_Colon_Up_DEGs_UC
Nr0b1	GSE16879_Colon_Down_DEGs_UC
Nr1i3	GSE16879_Colon_Up_DEGs_UC
Nr2f6	GSE16879_Colon_Down_DEGs_UC
Nr4a1	GSE16879_Colon_Up_DEGs_UC
Nr4a2	GSE16879_Colon_Up_DEGs_UC
Nr4a3	GSE16879_Colon_Up_DEGs_UC
Nr5a2	GSE16879_Colon_Down_DEGs_UC
Nr5a2	GSE16879_Colon_Down_DEGs_CD
Nr6a1	GSE16879_Colon_Down_DEGs_UC
Nrg1	GSE16879_Colon_Up_DEGs_UC
Nrip1	GSE16879_Colon_Down_DEGs_UC
Nrp1	GSE16879_Colon_Up_DEGs_CD
Nrp1	GSE16879_Colon_Up_DEGs_UC
Nrp2	GSE16879_Colon_Up_DEGs_CD
Nrp2	GSE16879_Colon_Up_DEGs_UC
Nrxn3	GSE16879_Colon_Up_DEGs_UC
Nt5c2	GSE16879_Colon_Down_DEGs_UC
Nt5dc2	GSE16879_Colon_Up_DEGs_UC
Nuak2	GSE16879_Colon_Down_DEGs_UC
Nucb2	GSE16879_Colon_Up_DEGs_CD
Nucb2	GSE16879_Colon_Up_DEGs_UC
Nudt12	GSE16879_Colon_Down_DEGs_UC
Nuf2	GSE16879_Colon_Up_DEGs_CD
Nuf2	GSE16879_Colon_Up_DEGs_UC
Nup188	GSE16879_Colon_Up_DEGs_CD
Nup188	GSE16879_Colon_Up_DEGs_UC
Nup210	GSE16879_Colon_Up_DEGs_UC
Nup210	GSE16879_Colon_Up_DEGs_CD
Nup62	GSE16879_Colon_Up_DEGs_UC
Nvl	GSE16879_Colon_Down_DEGs_UC
Nxn	GSE16879_Colon_Up_DEGs_UC
Nxpe3	GSE16879_Colon_Up_DEGs_UC
Nxpe3	GSE16879_Colon_Up_DEGs_CD
Nyx	GSE16879_Colon_Down_DEGs_UC
Oaf	GSE16879_Colon_Down_DEGs_CD
Oas2	GSE16879_Colon_Up_DEGs_UC
Oas2	GSE16879_Colon_Up_DEGs_CD
Oas3	GSE16879_Colon_Up_DEGs_CD
Oas3	GSE16879_Colon_Up_DEGs_UC
Ocln	GSE16879_Colon_Down_DEGs_UC
Odc1	GSE16879_Colon_Up_DEGs_CD
Odc1	GSE16879_Colon_Up_DEGs_UC
Odf2l	GSE16879_Colon_Up_DEGs_UC
Odf2l	GSE16879_Colon_Up_DEGs_CD
Odf3b	GSE16879_Colon_Up_DEGs_UC
Ogfod1	GSE16879_Colon_Up_DEGs_UC
Ogfod1	GSE16879_Colon_Up_DEGs_CD
Ogfrl1	GSE16879_Colon_Up_DEGs_UC
Oip5	GSE16879_Colon_Up_DEGs_CD
Oip5	GSE16879_Colon_Up_DEGs_UC
Olfm1	GSE16879_Colon_Up_DEGs_CD
Olfm1	GSE16879_Colon_Up_DEGs_UC
Olfm4	GSE16879_Colon_Up_DEGs_UC
Olfm4	GSE16879_Colon_Up_DEGs_CD
Opa1	GSE16879_Colon_Down_DEGs_UC
Olfr640	GSE16879_Colon_Down_DEGs_UC
Olfr640	GSE16879_Colon_Down_DEGs_CD
Orai2	GSE16879_Colon_Up_DEGs_UC
Orai2	GSE16879_Colon_Up_DEGs_CD
Orc6	GSE16879_Colon_Up_DEGs_UC
Orc6	GSE16879_Colon_Up_DEGs_CD
Osbpl10	GSE16879_Colon_Up_DEGs_UC
Osbpl3	GSE16879_Colon_Up_DEGs_UC
Osbpl3	GSE16879_Colon_Up_DEGs_CD
Osbpl8	GSE16879_Colon_Up_DEGs_UC
Osbpl8	GSE16879_Colon_Up_DEGs_CD
Osm	GSE16879_Colon_Up_DEGs_UC
Osmr	GSE16879_Colon_Up_DEGs_UC
Osmr	GSE16879_Colon_Up_DEGs_CD
Otc	GSE16879_Colon_Down_DEGs_UC
Otub2	GSE16879_Colon_Up_DEGs_UC
Otud4	GSE16879_Colon_Up_DEGs_CD
Otud4	GSE16879_Colon_Up_DEGs_UC
Otud7b	GSE16879_Colon_Down_DEGs_CD
Otud7b	GSE16879_Colon_Down_DEGs_UC
Otulin	GSE16879_Colon_Up_DEGs_CD
Oxgr1	GSE16879_Colon_Up_DEGs_CD
Oxr1	GSE16879_Colon_Down_DEGs_UC
P2rx4	GSE16879_Colon_Down_DEGs_UC
P2rx5	GSE16879_Colon_Up_DEGs_CD
P2rx5	GSE16879_Colon_Up_DEGs_UC
P2rx7	GSE16879_Colon_Up_DEGs_CD
P2rx7	GSE16879_Colon_Up_DEGs_UC
P2ry1	GSE16879_Colon_Down_DEGs_UC
P2ry13	GSE16879_Colon_Up_DEGs_CD
P2ry13	GSE16879_Colon_Up_DEGs_UC
P2ry6	GSE16879_Colon_Up_DEGs_UC
Pabpc1l	GSE16879_Colon_Up_DEGs_UC
Pabpc1l	GSE16879_Colon_Up_DEGs_CD
Pabpc1l	GSE16879_Colon_Down_DEGs_UC
Pacsin1	GSE16879_Colon_Up_DEGs_UC
Padi2	GSE16879_Colon_Down_DEGs_CD
Padi2	GSE16879_Colon_Down_DEGs_UC
Pag1	GSE16879_Colon_Down_DEGs_UC
Pag1	GSE16879_Colon_Down_DEGs_CD
Palld	GSE16879_Colon_Up_DEGs_UC
Palmd	GSE16879_Colon_Up_DEGs_UC
Pam	GSE16879_Colon_Up_DEGs_UC
Pank3	GSE16879_Colon_Down_DEGs_UC
Panx1	GSE16879_Colon_Up_DEGs_UC
Papln	GSE16879_Colon_Up_DEGs_UC
Papln	GSE16879_Colon_Up_DEGs_CD
Pappa	GSE16879_Colon_Up_DEGs_UC
Paqr5	GSE16879_Colon_Down_DEGs_UC
Paqr5	GSE16879_Colon_Down_DEGs_CD
Paqr8	GSE16879_Colon_Down_DEGs_CD
Paqr8	GSE16879_Colon_Down_DEGs_UC
Pard3b	GSE16879_Colon_Down_DEGs_UC
Parp14	GSE16879_Colon_Up_DEGs_CD
Parp14	GSE16879_Colon_Up_DEGs_UC
Parp8	GSE16879_Colon_Up_DEGs_UC
Parp8	GSE16879_Colon_Up_DEGs_CD
Parp9	GSE16879_Colon_Up_DEGs_UC
Parp9	GSE16879_Colon_Up_DEGs_CD
Pars2	GSE16879_Colon_Down_DEGs_UC
Parvb	GSE16879_Colon_Up_DEGs_UC
Parvg	GSE16879_Colon_Up_DEGs_CD
Parvg	GSE16879_Colon_Up_DEGs_UC
Pask	GSE16879_Colon_Up_DEGs_UC
Pax5	GSE16879_Colon_Up_DEGs_UC
Pbk	GSE16879_Colon_Up_DEGs_CD
Pbk	GSE16879_Colon_Up_DEGs_UC
Pbld1	GSE16879_Colon_Down_DEGs_CD
Pbld2	GSE16879_Colon_Down_DEGs_CD
Pcdh17	GSE16879_Colon_Up_DEGs_UC
Pcdh18	GSE16879_Colon_Up_DEGs_UC
Pcdh7	GSE16879_Colon_Up_DEGs_CD
Pcdh7	GSE16879_Colon_Up_DEGs_UC
Pcdhgc3	GSE16879_Colon_Up_DEGs_UC
Pced1b	GSE16879_Colon_Up_DEGs_UC
Pck1	GSE16879_Colon_Down_DEGs_UC
Pck2	GSE16879_Colon_Down_DEGs_UC
Pcsk1	GSE16879_Colon_Up_DEGs_UC
Pcsk1	GSE16879_Colon_Up_DEGs_CD
Pcyt2	GSE16879_Colon_Down_DEGs_UC
Pdcd4	GSE16879_Colon_Down_DEGs_CD
Pdcd4	GSE16879_Colon_Down_DEGs_UC
Pde10a	GSE16879_Colon_Up_DEGs_UC
Pde2a	GSE16879_Colon_Up_DEGs_UC
Gm45837	GSE16879_Colon_Up_DEGs_UC
Pde3a	GSE16879_Colon_Down_DEGs_UC
Pde4b	GSE16879_Colon_Up_DEGs_CD
Pde4b	GSE16879_Colon_Up_DEGs_UC
Pde4c	GSE16879_Colon_Down_DEGs_UC
Pde4dip	GSE16879_Colon_Up_DEGs_UC
Pde4dip	GSE16879_Colon_Up_DEGs_CD
Pde5a	GSE16879_Colon_Down_DEGs_UC
Pde6a	GSE16879_Colon_Down_DEGs_UC
Pde7a	GSE16879_Colon_Up_DEGs_UC
Pde7b	GSE16879_Colon_Up_DEGs_UC
Pdgfb	GSE16879_Colon_Up_DEGs_UC
Pdia4	GSE16879_Colon_Up_DEGs_CD
Pdia4	GSE16879_Colon_Up_DEGs_UC
Pdk2	GSE16879_Colon_Down_DEGs_UC
Pdk2	GSE16879_Colon_Down_DEGs_CD
Pdlim4	GSE16879_Colon_Up_DEGs_UC
Pdlim7	GSE16879_Colon_Up_DEGs_UC
Pdp1	GSE16879_Colon_Up_DEGs_CD
Pdp1	GSE16879_Colon_Up_DEGs_UC
Pdpn	GSE16879_Colon_Up_DEGs_UC
Pdxk	GSE16879_Colon_Up_DEGs_UC
Pdxp	GSE16879_Colon_Down_DEGs_UC
Pdzk1ip1	GSE16879_Colon_Up_DEGs_CD
Pdzk1ip1	GSE16879_Colon_Up_DEGs_UC
Pea15a	GSE16879_Colon_Up_DEGs_UC
Pecam1	GSE16879_Colon_Up_DEGs_UC
Pecam1	GSE16879_Colon_Up_DEGs_CD
Pex11a	GSE16879_Colon_Down_DEGs_UC
Pex11a	GSE16879_Colon_Down_DEGs_CD
Pex26	GSE16879_Colon_Down_DEGs_UC
Pfkfb3	GSE16879_Colon_Up_DEGs_UC
Pfkfb3	GSE16879_Colon_Up_DEGs_CD
Pfkp	GSE16879_Colon_Up_DEGs_UC
Pfn4	GSE16879_Colon_Up_DEGs_UC
Pggt1b	GSE16879_Colon_Down_DEGs_UC
Pgk1	GSE16879_Colon_Up_DEGs_CD
Pgk1	GSE16879_Colon_Up_DEGs_UC
Pgm1	GSE16879_Colon_Down_DEGs_UC
Pgm1	GSE16879_Colon_Down_DEGs_CD
Pgm2l1	GSE16879_Colon_Up_DEGs_UC
Pgm3	GSE16879_Colon_Up_DEGs_UC
Pgm3	GSE16879_Colon_Up_DEGs_CD
Pgrmc1	GSE16879_Colon_Down_DEGs_CD
Phactr1	GSE16879_Colon_Up_DEGs_UC
Phactr2	GSE16879_Colon_Down_DEGs_UC
Phc1	GSE16879_Colon_Up_DEGs_UC
Phc1	GSE16879_Colon_Up_DEGs_CD
Phf1	GSE16879_Colon_Up_DEGs_UC
Phf19	GSE16879_Colon_Up_DEGs_UC
Phlda1	GSE16879_Colon_Up_DEGs_UC
Phlda1	GSE16879_Colon_Up_DEGs_CD
Phlda2	GSE16879_Colon_Up_DEGs_UC
Phldb2	GSE16879_Colon_Up_DEGs_UC
Phlpp2	GSE16879_Colon_Down_DEGs_UC
Phospho2	GSE16879_Colon_Down_DEGs_UC
Phyhd1	GSE16879_Colon_Up_DEGs_UC
Phyhd1	GSE16879_Colon_Up_DEGs_CD
Pias2	GSE16879_Colon_Up_DEGs_UC
Pik3ap1	GSE16879_Colon_Up_DEGs_UC
Pik3cd	GSE16879_Colon_Up_DEGs_CD
Pik3cd	GSE16879_Colon_Up_DEGs_UC
Pik3cg	GSE16879_Colon_Up_DEGs_UC
Pik3r3	GSE16879_Colon_Up_DEGs_CD
Gm49337	GSE16879_Colon_Up_DEGs_CD
Pik3r5	GSE16879_Colon_Up_DEGs_UC
Pik3r5	GSE16879_Colon_Up_DEGs_CD
Pikfyve	GSE16879_Colon_Up_DEGs_CD
Pikfyve	GSE16879_Colon_Up_DEGs_UC
Pim2	GSE16879_Colon_Up_DEGs_UC
Pim3	GSE16879_Colon_Up_DEGs_CD
Pim3	GSE16879_Colon_Up_DEGs_UC
Pip4k2a	GSE16879_Colon_Up_DEGs_UC
Pitx1	GSE16879_Colon_Up_DEGs_UC
Piwil2	GSE16879_Colon_Down_DEGs_CD
Piwil2	GSE16879_Colon_Down_DEGs_UC
Pja1	GSE16879_Colon_Up_DEGs_UC
Pja1	GSE16879_Colon_Up_DEGs_CD
Pkhd1l1	GSE16879_Colon_Up_DEGs_UC
Pkia	GSE16879_Colon_Up_DEGs_UC
Pkia	GSE16879_Colon_Up_DEGs_CD
Pkib	GSE16879_Colon_Down_DEGs_UC
Pkib	GSE16879_Colon_Down_DEGs_CD
Pkm	GSE16879_Colon_Up_DEGs_UC
Pkm	GSE16879_Colon_Up_DEGs_CD
Pkp4	GSE16879_Colon_Up_DEGs_UC
Pkp4	GSE16879_Colon_Up_DEGs_CD
Pla1a	GSE16879_Colon_Up_DEGs_UC
Pla1a	GSE16879_Colon_Up_DEGs_CD
Pla2g12a	GSE16879_Colon_Down_DEGs_UC
Pla2g2a	GSE16879_Colon_Up_DEGs_UC
Pla2g3	GSE16879_Colon_Up_DEGs_CD
Pla2g3	GSE16879_Colon_Up_DEGs_UC
Pla2g4c	GSE16879_Colon_Down_DEGs_UC
Pla2g7	GSE16879_Colon_Up_DEGs_CD
Pla2g7	GSE16879_Colon_Up_DEGs_UC
Pla2r1	GSE16879_Colon_Down_DEGs_UC
Pla2r1	GSE16879_Colon_Down_DEGs_CD
Plau	GSE16879_Colon_Up_DEGs_CD
Plau	GSE16879_Colon_Up_DEGs_UC
Plaur	GSE16879_Colon_Up_DEGs_UC
Plaur	GSE16879_Colon_Up_DEGs_CD
Plcb1	GSE16879_Colon_Up_DEGs_UC
Plcd3	GSE16879_Colon_Down_DEGs_UC
Plcd3	GSE16879_Colon_Down_DEGs_CD
Plce1	GSE16879_Colon_Down_DEGs_UC
Plce1	GSE16879_Colon_Down_DEGs_CD
Plcg2	GSE16879_Colon_Up_DEGs_UC
Plcl1	GSE16879_Colon_Up_DEGs_UC
Plcl2	GSE16879_Colon_Down_DEGs_UC
Plcl2	GSE16879_Colon_Down_DEGs_CD
Plcxd3	GSE16879_Colon_Up_DEGs_UC
Plek	GSE16879_Colon_Up_DEGs_UC
Plekha2	GSE16879_Colon_Up_DEGs_UC
Plekhb2	GSE16879_Colon_Up_DEGs_UC
Plekhf1	GSE16879_Colon_Up_DEGs_UC
Plekhf1	GSE16879_Colon_Up_DEGs_CD
Plekhg2	GSE16879_Colon_Up_DEGs_UC
Plekhg3	GSE16879_Colon_Down_DEGs_UC
Plekhg6	GSE16879_Colon_Down_DEGs_UC
Plekho1	GSE16879_Colon_Up_DEGs_UC
Plekho1	GSE16879_Colon_Up_DEGs_CD
Plekho2	GSE16879_Colon_Up_DEGs_CD
Plekho2	GSE16879_Colon_Up_DEGs_UC
Plekhs1	GSE16879_Colon_Up_DEGs_CD
Plekhs1	GSE16879_Colon_Up_DEGs_UC
Plk2	GSE16879_Colon_Up_DEGs_UC
Pls3	GSE16879_Colon_Up_DEGs_UC
Plscr3	GSE16879_Colon_Up_DEGs_UC
Plscr4	GSE16879_Colon_Down_DEGs_UC
Plvap	GSE16879_Colon_Up_DEGs_CD
Plvap	GSE16879_Colon_Up_DEGs_UC
Plxna1	GSE16879_Colon_Up_DEGs_UC
Plxnb1	GSE16879_Colon_Down_DEGs_UC
Plxnb1	GSE16879_Colon_Down_DEGs_CD
Plxnc1	GSE16879_Colon_Up_DEGs_UC
Plxnc1	GSE16879_Colon_Up_DEGs_CD
Plxnd1	GSE16879_Colon_Up_DEGs_UC
Plxnd1	GSE16879_Colon_Up_DEGs_CD
Pmch	GSE16879_Colon_Up_DEGs_UC
Pmch	GSE16879_Colon_Up_DEGs_CD
Pmepa1	GSE16879_Colon_Up_DEGs_UC
Pmepa1	GSE16879_Colon_Up_DEGs_CD
Pml	GSE16879_Colon_Up_DEGs_CD
Pml	GSE16879_Colon_Up_DEGs_UC
Pmm1	GSE16879_Colon_Down_DEGs_UC
Pmm1	GSE16879_Colon_Down_DEGs_CD
Pnoc	GSE16879_Colon_Up_DEGs_UC
Pnp2	GSE16879_Colon_Up_DEGs_UC
Pnp	GSE16879_Colon_Up_DEGs_UC
Gm49342	GSE16879_Colon_Up_DEGs_UC
Podn	GSE16879_Colon_Up_DEGs_UC
Podxl	GSE16879_Colon_Up_DEGs_CD
Podxl	GSE16879_Colon_Up_DEGs_UC
Pofut1	GSE16879_Colon_Down_DEGs_CD
Pofut1	GSE16879_Colon_Down_DEGs_UC
Polr1b	GSE16879_Colon_Up_DEGs_UC
Por	GSE16879_Colon_Down_DEGs_CD
Pou2af1	GSE16879_Colon_Up_DEGs_UC
Pou2af1	GSE16879_Colon_Up_DEGs_CD
Pou2f2	GSE16879_Colon_Up_DEGs_UC
Pou5f1	GSE16879_Colon_Up_DEGs_UC
Ppard	GSE16879_Colon_Down_DEGs_CD
Ppbp	GSE16879_Colon_Up_DEGs_UC
Ppfia3	GSE16879_Colon_Down_DEGs_UC
Ppfibp2	GSE16879_Colon_Down_DEGs_UC
Ppid	GSE16879_Colon_Down_DEGs_CD
Ppid	GSE16879_Colon_Down_DEGs_UC
Ppil1	GSE16879_Colon_Up_DEGs_UC
Ppm1a	GSE16879_Colon_Down_DEGs_UC
Ppm1a	GSE16879_Colon_Down_DEGs_CD
Ppm1k	GSE16879_Colon_Up_DEGs_UC
Ppm1k	GSE16879_Colon_Up_DEGs_CD
Ppm1l	GSE16879_Colon_Down_DEGs_UC
Ppp1r16b	GSE16879_Colon_Up_DEGs_UC
Ppp1r18	GSE16879_Colon_Up_DEGs_UC
Ppp1r1b	GSE16879_Colon_Down_DEGs_UC
Ppp2r3a	GSE16879_Colon_Down_DEGs_UC
Ppp2r3a	GSE16879_Colon_Down_DEGs_CD
Ppt1	GSE16879_Colon_Up_DEGs_UC
Pradc1	GSE16879_Colon_Down_DEGs_UC
Praf2	GSE16879_Colon_Up_DEGs_UC
Prdm1	GSE16879_Colon_Up_DEGs_UC
Prdm1	GSE16879_Colon_Up_DEGs_CD
Prdm2	GSE16879_Colon_Up_DEGs_UC
Prdm6	GSE16879_Colon_Down_DEGs_CD
Prdx4	GSE16879_Colon_Up_DEGs_CD
Prdx4	GSE16879_Colon_Up_DEGs_UC
Prdx6	GSE16879_Colon_Down_DEGs_CD
Prdx6b	GSE16879_Colon_Down_DEGs_CD
Prdx6	GSE16879_Colon_Down_DEGs_UC
Prdx6b	GSE16879_Colon_Down_DEGs_UC
Prelid2	GSE16879_Colon_Down_DEGs_UC
Prex1	GSE16879_Colon_Up_DEGs_UC
Prickle1	GSE16879_Colon_Up_DEGs_CD
Prickle1	GSE16879_Colon_Up_DEGs_UC
Prkaa2	GSE16879_Colon_Up_DEGs_UC
Prkacb	GSE16879_Colon_Down_DEGs_UC
Prkar2b	GSE16879_Colon_Up_DEGs_UC
Prkar2b	GSE16879_Colon_Up_DEGs_CD
Prkcb	GSE16879_Colon_Up_DEGs_CD
Prkcb	GSE16879_Colon_Up_DEGs_UC
Prkch	GSE16879_Colon_Up_DEGs_CD
Prkch	GSE16879_Colon_Up_DEGs_UC
Prkcq	GSE16879_Colon_Up_DEGs_UC
Prkd2	GSE16879_Colon_Down_DEGs_CD
Prkd3	GSE16879_Colon_Up_DEGs_CD
Prkd3	GSE16879_Colon_Up_DEGs_UC
Prnp	GSE16879_Colon_Up_DEGs_UC
Procr	GSE16879_Colon_Up_DEGs_UC
Prr15	GSE16879_Colon_Down_DEGs_CD
Prr15	GSE16879_Colon_Down_DEGs_UC
Prr15l	GSE16879_Colon_Down_DEGs_UC
Prr16	GSE16879_Colon_Up_DEGs_UC
Prr3	GSE16879_Colon_Up_DEGs_UC
Prr5l	GSE16879_Colon_Down_DEGs_UC
Prrc2c	GSE16879_Colon_Up_DEGs_UC
Prrt3	GSE16879_Colon_Up_DEGs_UC
Prss23	GSE16879_Colon_Down_DEGs_CD
Prss23	GSE16879_Colon_Down_DEGs_UC
Prss54	GSE16879_Colon_Up_DEGs_CD
Prss54	GSE16879_Colon_Up_DEGs_UC
Prtg	GSE16879_Colon_Up_DEGs_UC
Prune2	GSE16879_Colon_Up_DEGs_UC
Psat1	GSE16879_Colon_Up_DEGs_UC
Psd3	GSE16879_Colon_Down_DEGs_CD
Psd3	GSE16879_Colon_Down_DEGs_UC
Psen1	GSE16879_Colon_Down_DEGs_UC
Psen1	GSE16879_Colon_Down_DEGs_CD
Psmb9	GSE16879_Colon_Up_DEGs_CD
Psmb9	GSE16879_Colon_Up_DEGs_UC
Psme2	GSE16879_Colon_Up_DEGs_CD
Psme2b	GSE16879_Colon_Up_DEGs_CD
Psme2	GSE16879_Colon_Up_DEGs_UC
Psme2b	GSE16879_Colon_Up_DEGs_UC
Psme4	GSE16879_Colon_Up_DEGs_UC
Ptafr	GSE16879_Colon_Up_DEGs_UC
Ptafr	GSE16879_Colon_Up_DEGs_CD
Ptbp1	GSE16879_Colon_Down_DEGs_UC
Ptgds	GSE16879_Colon_Up_DEGs_UC
Ptgds	GSE16879_Colon_Up_DEGs_CD
Ptges	GSE16879_Colon_Up_DEGs_CD
Ptges	GSE16879_Colon_Up_DEGs_UC
Ptgr2	GSE16879_Colon_Down_DEGs_UC
Ptgs1	GSE16879_Colon_Up_DEGs_UC
Ptgs2	GSE16879_Colon_Up_DEGs_UC
Ptp4a3	GSE16879_Colon_Up_DEGs_UC
Ptpn1	GSE16879_Colon_Up_DEGs_UC
Ptpn12	GSE16879_Colon_Up_DEGs_UC
Ptpn13	GSE16879_Colon_Up_DEGs_CD
Ptpn13	GSE16879_Colon_Up_DEGs_UC
Ptpn14	GSE16879_Colon_Up_DEGs_UC
Ptpn21	GSE16879_Colon_Down_DEGs_UC
Ptprc	GSE16879_Colon_Up_DEGs_CD
Ptprc	GSE16879_Colon_Up_DEGs_UC
Ptprcap	GSE16879_Colon_Up_DEGs_UC
Ptprf	GSE16879_Colon_Down_DEGs_UC
Ptprf	GSE16879_Colon_Down_DEGs_CD
Ptprg	GSE16879_Colon_Up_DEGs_UC
Ptprg	GSE16879_Colon_Up_DEGs_CD
Ptprm	GSE16879_Colon_Up_DEGs_CD
Ptprm	GSE16879_Colon_Up_DEGs_UC
Pxdc1	GSE16879_Colon_Up_DEGs_UC
Pxdc1	GSE16879_Colon_Up_DEGs_CD
Pxdn	GSE16879_Colon_Up_DEGs_UC
Pxdn	GSE16879_Colon_Up_DEGs_CD
Pxmp2	GSE16879_Colon_Down_DEGs_UC
Pxmp2	GSE16879_Colon_Down_DEGs_CD
Pxmp4	GSE16879_Colon_Down_DEGs_CD
Pxmp4	GSE16879_Colon_Down_DEGs_UC
Pygb	GSE16879_Colon_Down_DEGs_CD
Qk	GSE16879_Colon_Up_DEGs_CD
Qk	GSE16879_Colon_Up_DEGs_UC
Qsox1	GSE16879_Colon_Up_DEGs_UC
Rab11fip1	GSE16879_Colon_Down_DEGs_UC
Rab11fip1	GSE16879_Colon_Down_DEGs_CD
Rab23	GSE16879_Colon_Up_DEGs_CD
Rab23	GSE16879_Colon_Up_DEGs_UC
